ticket_id,created_at,channel,category,subcategory,priority,customer_message,assigned_team,agent_id,first_response_min,resolution_min,resolution_status,csat_score,contacts_per_ticket,cost_usd,market
TKT-103876,2026-02-09 10:24:21,email,voucher_problem,voucher_not_working,high,I have a voucher for a deal that's no longer available. ??,bpo_vendorB,VB-015,179.2,239.1,resolved,5,4,3.67,AU
TKT-108378,2026-02-09 10:26:05,email,billing,double_charge,low,i keep getting charged monthly but i cancelled my subscription.,in_house,IH-005,28.4,418.4,resolved,4,4,10.65,FR
TKT-109253,2026-02-09 10:29:15,email,merchant_issue,merchant_no_show,medium,I booked an appointment but merchant says they're not participating anymore.,ai_chatbot,,1.1,10.5,resolved,3,4,0.0,US
TKT-105871,2026-02-09 10:32:00,email,order_status,order_not_received,high,I need to change the delivery address for my order.,in_house,IH-033,16.1,,pending,,2,5.29,UK
TKT-100932,2026-02-09 10:37:30,phone,other,general_inquiry,medium,I have a suggestion for improving the app,in_house,IH-012,33.6,56.6,resolved,3,3,8.84,US
TKT-103492,2026-02-09 10:45:43,social,billing,subscription_cancel,high,The promo code I used didn't apply the discount.,in_house,IH-007,11.6,13.1,resolved,,5,4.47,AU
TKT-106564,2026-02-09 10:45:47,email,order_status,,low,Status says 'shipped' but carrier has no record of it.,ai_chatbot,,1.7,4.8,escalated,4,4,0.19,US
TKT-104631,2026-02-09 10:51:05,chat,merchant_issue,,medium,Merchant added extra charges not mentioned in the deal.,bpo_vendorA,VA-001,8.9,41.7,resolved,,6,2.55,ES
TKT-101138,2026-02-09 11:01:14,email,billing,payment_failed,high,My bank flagged a Groupon charge as suspicious.,bpo_vendorA,VA-037,36.2,76.8,resolved,4,4,3.88,IT
TKT-109680,2026-02-09 11:18:25,email,refund,partial_refund,medium,Requesting refund - merchant refused to honor the deal.,in_house,IH-009,39.7,89.3,resolved,5,1,4.73,US
TKT-100602,2026-02-09 11:21:41,social,refund,refund_policy_question,medium,"Double charged on my last purchase, need one refund.",in_house,IH-021,20.6,55.5,resolved,4,3,6.06,UK
TKT-107089,2026-02-09 11:21:46,email,order_status,delivery_delayed,high,Order is stuck in transit for over 10 days.,ai_chatbot,,1.2,3.8,resolved,,2,0.14,UK
TKT-103618,2026-02-09 11:21:49,phone,billing,double_charge,low,My bank flagged a Groupon charge as suspicious.,bpo_vendorA,VA-001,23.8,24.8,resolved,,6,4.12,US
TKT-106390,2026-02-09 11:35:38,chat,merchant_issue,,high,Merchant added extra charges not mentioned in the deal. this is ridiculous,ai_chatbot,,0.3,3.9,escalated,,6,0.12,FR
TKT-102486,2026-02-09 11:44:46,social,merchant_issue,service_quality,medium,i booked an appointment but merchant says they're not participating anymore.,ai_chatbot,,2.3,26.2,resolved,3,4,0.17,IT
TKT-107324,2026-02-09 11:49:22,social,voucher_problem,,medium,I have a voucher for a deal that's no longer available.,in_house,IH-031,19.7,97.9,resolved,5,2,4.04,UK
TKT-104177,2026-02-09 11:52:13,phone,order_status,wrong_item,low,order is stuck in transit for over 10 days.,bpo_vendorA,VA-032,12.6,321.3,resolved,3,4,8.13,FR
TKT-105788,2026-02-09 11:57:37,email,refund,partial_refund,high,"The experience was terrible, nothing like advertised. Refund please!",bpo_vendorB,VB-014,57.4,84.1,resolved,3,7,3.34,FR
TKT-107792,2026-02-09 11:57:45,phone,merchant_issue,merchant_closed,high,The merchant is asking for additional payment beyond the Groupon price.,in_house,IH-020,6.7,37.0,resolved,5,4,7.8,UK
TKT-106354,2026-02-09 11:58:58,social,refund,refund_policy_question,low,I've been waiting 2 weeks for my refund and still nothing.,bpo_vendorA,VA-035,124.5,496.7,resolved,3,5,6.52,US
TKT-109296,2026-02-09 12:19:22,chat,order_status,order_not_received,urgent,My order status has been 'processing' for a week now.,ai_chatbot,,0.1,4.8,resolved,4,3,0.14,FR
TKT-104853,2026-02-09 12:26:55,phone,billing,,medium,I was charged twice for the same deal please fix this,bpo_vendorA,VA-038,13.5,78.8,resolved,4,7,3.87,US
TKT-100217,2026-02-09 12:30:05,phone,voucher_problem,,medium,The fine print says something different than the deal page.,bpo_vendorA,VA-048,14.8,15.8,resolved,2,3,5.4,IT
TKT-100244,2026-02-09 12:32:32,phone,merchant_issue,merchant_no_show,medium,Merchant location was permanently closed when I arrived.,in_house,IH-029,7.3,25.9,resolved,,3,5.58,US
TKT-107455,2026-02-09 12:35:07,social,billing,double_charge,high,"I was charged twice for the same deal, please fix this.",in_house,IH-004,28.2,29.2,resolved,4,4,5.37,DE
TKT-103245,2026-02-09 12:36:14,email,other,general_inquiry,low,Do you have any deals for [city]?,in_house,IH-010,39.9,51.0,resolved,,2,5.59,DE
TKT-100188,2026-02-09 12:36:35,chat,billing,double_charge,urgent,My payment failed but the money was taken from my account.,ai_chatbot,,0.5,,abandoned,1,4,0.15,DE
TKT-102935,2026-02-09 12:41:25,email,account,email_change,low,My account got locked after too many login attempts.,in_house,IH-016,59.5,60.5,resolved,,2,4.25,US
TKT-104760,2026-02-09 12:42:10,email,voucher_problem,wrong_voucher,medium,I received the wrong voucher for my purchase.,in_house,IH-001,97.2,98.2,resolved,,2,6.26,DE
TKT-106931,2026-02-09 12:46:18,chat,other,partnership,high,Just wanted to say I had a great experience with my last deal!,ai_chatbot,,0.3,,abandoned,1,2,0.14,FR
TKT-106848,2026-02-09 12:55:33,phone,order_status,,high,I need to change the delivery address for my order.,bpo_vendorA,VA-029,,67.3,resolved,3,4,4.76,US
TKT-102648,2026-02-09 12:55:37,chat,account,password_reset,low,I have two accounts and need to merge them.,in_house,IH-027,3.1,10.8,resolved,,4,4.0,US
TKT-106404,2026-02-09 12:57:02,email,voucher_problem,voucher_expired,high,"My voucher expired before I could use it, can you extend it?",ai_chatbot,,0.5,8.4,escalated,3,3,0.16,FR
TKT-106982,2026-02-09 12:57:23,chat,refund,,high,I've been waiting 2 weeks for my refund and still nothing.,ai_chatbot,,0.2,,abandoned,3,3,0.1,FR
TKT-105065,2026-02-09 12:58:08,email,merchant_issue,redemption_problem,medium,The merchant's phone number on the deal is disconnected,ai_chatbot,,0.4,4.3,resolved,3,3,0.11,US
TKT-106840,2026-02-09 13:02:58,chat,order_status,order_not_received,medium,Order is stuck in transit for over 10 days. URGENT!!!,ai_chatbot,,0.2,,abandoned,2,5,0.09,US
TKT-108129,2026-02-09 13:05:14,chat,other,feedback,medium,What's your return policy?,ai_chatbot,,0.6,4.4,resolved,3,1,0.14,FR
TKT-106834,2026-02-09 13:12:14,phone,refund,partial_refund,medium,Can I get a partial refund? The service was only half of what was promised.,bpo_vendorB,VB-034,28.6,46.1,escalated,2,7,3.02,FR
TKT-101477,2026-02-09 13:18:20,chat,billing,payment_failed,high,I cancelled within the window but was still charged.,in_house,IH-004,3.1,20.7,resolved,5,3,3.2,UK
TKT-101712,2026-02-09 13:22:15,phone,order_status,order_not_received,high,Where is my order? It's been 5 days and no update.,bpo_vendorB,VB-022,4.6,49.9,resolved,3,4,4.5,ES
TKT-104314,2026-02-09 13:30:06,chat,billing,promo_code_issue,low,Can you update my payment method?,ai_chatbot,,1.1,,abandoned,1,3,0.1,US
TKT-103051,2026-02-09 13:33:51,chat,refund,refund_not_received,low,"double charged on my last purchase, need one refund.",ai_chatbot,,0.7,10.6,resolved,4,2,0.09,US
TKT-108579,2026-02-09 13:48:27,email,billing,,high,I cancelled within the window but was still charged.,ai_chatbot,,0.7,,abandoned,1,3,0.12,AU
TKT-108042,2026-02-09 13:49:52,phone,merchant_issue,merchant_closed,high,Merchant says they never agreed to this deal on Groupon.,bpo_vendorA,VA-001,9.7,94.3,resolved,4,7,5.55,US
TKT-104627,2026-02-09 13:51:35,phone,refund,partial_refund,low,"i need a refund for my purchase, the deal was not what was described.",bpo_vendorA,VA-034,22.5,68.6,resolved,4,4,6.02,FR
TKT-101588,2026-02-09 13:53:53,email,refund,partial_refund,low,Merchant went out of business before I could use my voucher.,in_house,IH-026,70.4,437.4,resolved,4,1,12.46,US
TKT-103344,2026-02-09 13:59:11,social,account,delete_account,low,need to update my phone number on the account.,bpo_vendorA,VA-020,155.3,,pending,2,6,2.37,UK
TKT-108580,2026-02-09 14:13:25,chat,billing,subscription_cancel,high,the promo code i used didn't apply the discount.,in_house,IH-004,3.4,12.7,resolved,5,5,3.23,AU
TKT-104629,2026-02-09 14:14:50,email,refund,partial_refund,low,Requesting refund - merchant refused to honor the deal.,ai_chatbot,,3.0,7.5,escalated,3,3,0.19,ES
TKT-100506,2026-02-09 14:16:58,phone,order_status,wrong_item,medium,Can you confirm my order went through? I didn't get a confirmation email.,bpo_vendorB,VB-003,15.3,,abandoned,,5,4.04,ES
TKT-107121,2026-02-09 14:18:04,phone,order_status,tracking_issue,urgent,Tracking shows delivered but I never got it.,in_house,IH-010,5.4,9.5,resolved,4,4,5.17,DE
TKT-105420,2026-02-09 14:21:14,phone,voucher_problem,wrong_voucher,high,I received the wrong voucher for my purchase.,in_house,IH-035,21.7,30.2,resolved,4,4,8.71,UK
TKT-105038,2026-02-09 14:27:57,chat,merchant_issue,service_quality,low,Merchant added extra charges not mentioned in the deal.,ai_chatbot,,1.3,11.2,resolved,5,4,0.15,AU
TKT-103328,2026-02-09 14:31:52,phone,account,,medium,Can't log in with my social media account anymore.,bpo_vendorA,VA-031,20.1,83.6,escalated,4,6,6.06,UK
TKT-106824,2026-02-09 14:33:19,email,order_status,order_not_received,medium,My order status has been 'processing' for a week now.,in_house,IH-001,16.9,17.9,resolved,3,4,4.59,US
TKT-109126,2026-02-09 14:36:14,chat,billing,subscription_cancel,medium,Getting charged for Groupon+ but never signed up for it.,ai_chatbot,,0.5,11.9,resolved,4,3,0.1,IT
TKT-105196,2026-02-09 14:39:11,social,voucher_problem,voucher_expired,medium,I have a voucher for a deal that's no longer available.,bpo_vendorA,VA-046,403.6,404.6,resolved,3,4,4.9,FR
TKT-105922,2026-02-09 14:45:27,chat,voucher_problem,voucher_expired,medium,I received the wrong voucher for my purchase.,ai_chatbot,,0.6,2.1,resolved,,2,0.13,ES
TKT-102478,2026-02-09 14:47:00,email,merchant_issue,merchant_closed,high,The service quality was far below what was advertised.,ai_chatbot,,1.3,12.7,escalated,3,5,0.16,AU
TKT-105228,2026-02-09 14:50:33,email,refund,refund_policy_question,low,I've been waiting 2 weeks for my refund and still nothing.,bpo_vendorA,VA-019,37.3,38.3,resolved,,4,3.38,US
TKT-107255,2026-02-09 14:53:59,email,refund,refund_policy_question,medium,I bought a voucher last week and it doesn't work. I want my money back.,in_house,IH-033,60.4,83.2,resolved,4,4,7.14,FR
TKT-109702,2026-02-09 15:10:07,email,voucher_problem,voucher_transfer,medium,The voucher shows as redeemed but I never used it.,bpo_vendorA,VA-025,502.3,503.3,resolved,2,4,6.36,FR
TKT-105021,2026-02-09 15:27:52,chat,merchant_issue,service_quality,urgent,Merchant added extra charges not mentioned in the deal.,ai_chatbot,,0.2,,pending,3,5,0.11,AU
TKT-100147,2026-02-09 15:31:26,phone,billing,double_charge,low,I keep getting charged monthly but I cancelled my subscription. ??,in_house,IH-007,13.4,14.4,resolved,,4,7.05,DE
TKT-107373,2026-02-09 15:49:08,email,order_status,delivery_delayed,high,I need to change the delivery address for my order.,bpo_vendorB,VB-030,,78.9,escalated,,6,2.03,US
TKT-109970,2026-02-09 15:49:36,email,refund,,medium,Can I get a partial refund? The service was only half of what was promised.,ai_chatbot,,0.9,8.3,resolved,5,2,0.17,UK
TKT-101506,2026-02-09 15:55:52,chat,refund,full_refund,low,Merchant went out of business before I could use my voucher.,bpo_vendorB,VB-036,14.2,,pending,,4,1.43,UK
TKT-107596,2026-02-09 15:58:02,chat,refund,refund_policy_question,low,"Double charged on my last purchase, need one refund.",ai_chatbot,,,8.6,resolved,,2,0.13,DE
TKT-105707,2026-02-09 16:06:51,email,refund,refund_not_received,medium,"I need a refund for my purchase, the deal was not what was described.",bpo_vendorA,VA-048,80.7,262.0,escalated,,6,4.88,ES
TKT-108406,2026-02-09 16:19:10,social,other,,high,Just wanted to say I had a great experience with my last deal!,bpo_vendorB,VB-026,43.7,47.3,resolved,5,3,2.58,FR
TKT-100926,2026-02-09 16:27:44,phone,billing,,low,I was charged the wrong amount for my purchase.,bpo_vendorB,VB-017,21.4,,pending,3,7,4.04,FR
TKT-101579,2026-02-09 16:33:03,email,account,account_locked,medium,My account got locked after too many login attempts.,ai_chatbot,,1.7,8.8,escalated,3,5,0.14,US
TKT-105208,2026-02-09 16:33:34,social,refund,refund_not_received,high,I've been waiting 2 weeks for my refund and still nothing.,in_house,IH-002,20.4,82.7,resolved,,4,6.61,FR
TKT-103271,2026-02-09 16:34:42,chat,billing,payment_failed,medium,I keep getting charged monthly but I cancelled my subscription.,ai_chatbot,,0.3,8.3,escalated,3,7,0.12,DE
TKT-102503,2026-02-09 16:38:37,email,refund,,medium,"The experience was terrible, nothing like advertised. Refund please!",ai_chatbot,,1.4,4.4,escalated,2,3,0.16,FR
TKT-101998,2026-02-09 16:39:41,phone,billing,payment_failed,urgent,I keep getting charged monthly but I cancelled my subscription.,in_house,IH-014,4.0,45.3,resolved,,7,9.16,UK
TKT-102514,2026-02-09 16:42:03,phone,order_status,wrong_item,medium,order is stuck in transit for over 10 days.,bpo_vendorA,VA-016,6.1,7.1,resolved,3,3,5.45,ES
TKT-106581,2026-02-09 16:44:53,email,account,password_reset,high,I have two accounts and need to merge them.,ai_chatbot,,0.7,15.8,resolved,,1,0.14,ES
TKT-107752,2026-02-09 16:46:24,email,order_status,tracking_issue,high,Status says 'shipped' but carrier has no record of it.,in_house,IH-032,42.3,,pending,3,5,4.67,FR
TKT-103478,2026-02-09 16:50:41,social,order_status,,medium,Order is stuck in transit for over 10 days.,bpo_vendorA,VA-009,99.8,114.7,resolved,5,4,3.34,US
TKT-106326,2026-02-09 16:51:45,chat,billing,promo_code_issue,low,Getting charged for Groupon+ but never signed up for it.,ai_chatbot,,0.5,,abandoned,3,4,0.11,IT
TKT-102847,2026-02-09 16:53:07,email,billing,,medium,Can you update my payment method?,bpo_vendorA,VA-046,128.8,253.6,resolved,4,3,4.31,US
TKT-103464,2026-02-09 16:58:15,chat,account,delete_account,high,I forgot which email I used to create my account.,ai_chatbot,,0.2,,abandoned,1,2,0.15,US
TKT-100596,2026-02-09 17:00:47,email,voucher_problem,voucher_not_working,high,I have a voucher for a deal that's no longer available.,in_house,IH-012,35.4,69.7,escalated,2,6,4.34,UK
TKT-100251,2026-02-09 17:02:59,phone,other,partnership,urgent,Do you have any deals for [city]?,bpo_vendorB,VB-013,7.1,,pending,3,4,4.21,US
TKT-108072,2026-02-09 17:05:08,phone,merchant_issue,service_quality,medium,Waited 2 hours at the merchant with my Groupon and was turned away.,bpo_vendorA,VA-015,17.1,48.7,resolved,4,6,4.95,ES
TKT-106000,2026-02-09 17:05:22,social,merchant_issue,,low,The merchant is asking for additional payment beyond the Groupon price.,bpo_vendorB,VB-017,86.1,,pending,,8,2.28,ES
TKT-102272,2026-02-09 17:10:24,social,refund,refund_not_received,medium,can i get a partial refund? the service was only half of what was promised.,ai_chatbot,,1.5,8.3,resolved,,3,0.13,US
TKT-106066,2026-02-09 17:16:39,chat,order_status,tracking_issue,high,Order is stuck in transit for over 10 days.,ai_chatbot,,0.4,7.8,escalated,,5,0.09,AU
TKT-100036,2026-02-09 17:19:27,email,account,email_change,medium,"I can't reset my password, the email never arrives.",in_house,IH-017,42.0,43.0,resolved,4,5,5.51,US
TKT-109117,2026-02-09 17:19:54,phone,refund,,high,"Double charged on my last purchase, need one refund.",bpo_vendorA,VA-003,6.4,176.8,resolved,,2,0.0,US
TKT-104193,2026-02-09 17:22:48,chat,refund,partial_refund,medium,Merchant went out of business before I could use my voucher.,ai_chatbot,,0.2,8.6,escalated,4,3,0.11,US
TKT-104753,2026-02-09 17:25:39,social,billing,subscription_cancel,high,I cancelled within the window but was still charged.,in_house,IH-015,29.5,121.1,resolved,,4,6.62,US
TKT-100346,2026-02-09 17:28:00,chat,voucher_problem,wrong_voucher,high,I have a voucher for a deal that's no longer available.,ai_chatbot,,0.6,,pending,4,1,0.11,ES
TKT-104486,2026-02-09 17:35:36,email,other,general_inquiry,low,"I'm having trouble with the website, pages won't load.",in_house,IH-009,55.3,56.3,resolved,5,5,4.05,US
TKT-106846,2026-02-09 17:38:18,phone,refund,,high,Merchant went out of business before I could use my voucher.,bpo_vendorA,VA-010,5.5,33.7,resolved,,4,4.53,UK
TKT-106521,2026-02-09 17:39:30,phone,merchant_issue,merchant_no_show,high,Merchant provided a completely different service than described.,bpo_vendorA,VA-027,6.8,188.2,escalated,2,7,6.38,ES
TKT-101934,2026-02-09 17:40:16,email,billing,payment_failed,low,I see an unauthorized charge on my credit card from Groupon.,bpo_vendorA,VA-038,107.3,145.0,resolved,,5,4.53,UK
TKT-107429,2026-02-09 17:41:26,phone,refund,refund_not_received,high,"I need a refund for my purchase, the deal was not what was described.",in_house,IH-007,9.3,36.1,resolved,4,4,5.83,UK
TKT-101600,2026-02-09 17:43:39,phone,order_status,delivery_delayed,low,Tracking shows delivered but I never got it.,in_house,IH-026,18.1,19.1,escalated,,4,8.03,DE
TKT-101305,2026-02-09 17:43:49,chat,order_status,order_not_received,high,I need to change the delivery address for my order.,ai_chatbot,,0.5,8.9,escalated,2,1,0.15,FR
TKT-109185,2026-02-09 17:44:42,chat,account,,high,Need to update my phone number on the account.,in_house,IH-002,2.2,25.8,resolved,4,2,3.8,UK
TKT-107380,2026-02-09 17:48:02,social,voucher_problem,voucher_not_working,medium,I received the wrong voucher for my purchase.,bpo_vendorA,VA-015,83.1,111.8,resolved,4,4,4.43,DE
TKT-102909,2026-02-09 17:50:02,chat,refund,refund_policy_question,medium,"I need a refund for my purchase, the deal was not what was described.",bpo_vendorA,VA-038,7.0,,abandoned,2,4,2.59,IT
TKT-102996,2026-02-09 17:51:04,social,voucher_problem,,high,I received the wrong voucher for my purchase.,ai_chatbot,,0.9,8.1,resolved,4,4,0.1,US
TKT-101725,2026-02-09 18:01:06,phone,voucher_problem,voucher_transfer,high,The voucher shows as redeemed but I never used it.,in_house,IH-030,1.9,,pending,3,4,7.93,DE
TKT-100232,2026-02-09 18:01:11,chat,refund,partial_refund,medium,I bought a voucher last week and it doesn't work. I want my money back.,ai_chatbot,,0.4,,pending,4,2,0.1,US
